9.598094404226630294e-01,9.366165694311131551e-01,9.120172442397092016e-01,8.863163401400671049e-01,8.599176586075498729e-01,8.331014626855514082e-01,8.061132352189780415e-01,7.792880705107504413e-01,7.530069089268608407e-01,7.277722316094060728e-01,7.071067578971920176e-01,6.569973211776175548e-01,6.117666492257757271e-01,5.679571173319449828e-01,5.245538798918839563e-01,4.792891684320672585e-01,4.261269366139029957e-01,3.539879717375392087e-01,2.585679664307746761e-01,1.336937299103237720e-01,4.296069691949208201e-09,1.496015762801444326e-09,1.462838364143911185e-08,1.493397861346576555e-08,1.453165199538209939e-08,1.248019606040790282e-08,8.570738347046041675e-09,4.489543434603026395e-09,1.570133759317369028e-09,1.345378778961306104e-09,9.821842228419148534e-10,1.116095525823983687e-09,1.110526572410092574e-09,9.831038756821680357e-10,7.579888593491576202e-10,7.631306636384280333e-10,8.865391096068131238e-10,1.029854825327440276e-09,1.180129614255890219e-09,2.764773124255968741e-09,4.917020268672519674e-09
9.075955643620615687e-01,8.871637699460211968e-01,8.649428646255077346e-01,8.410798531685438340e-01,8.158569654854856967e-01,7.896992672251494927e-01,7.629159186887624067e-01,7.358299305540870749e-01,7.088292942081934056e-01,6.823477755251485810e-01,6.569973211769828403e-01,6.363961028288876998e-01,5.862688099742598968e-01,5.412440799321972529e-01,4.975931738514902669e-01,4.538322719972917030e-01,4.058828599900515810e-01,3.426459074879646405e-01,2.527316218443484974e-01,1.340780355985652095e-01,3.828074828885147276e-09,1.274313144524224289e-09,1.390336275241264049e-08,1.352093695299433396e-08,1.313439623933547148e-08,1.045411821895194377e-08,6.253450439596391743e-09,2.216818993209951761e-09,1.506423252588739748e-09,1.055530773896885597e-09,1.345378180464454593e-09,1.433922189612216263e-09,1.391069120414450619e-09,1.252340006733573034e-09,9.654113923384235312e-10,7.518849798611665728e-10,8.597102809380395941e-10,1.441883193333143026e-09,3.935910979750507159e-09,7.093851267888229335e-09,1.057381349761151369e-08
8.489658010026571722e-01,8.316990900098107931e-01,8.127867252207547910e-01,7.919517949068761720e-01,7.692148730775481003e-01,7.447960273435987322e-01,7.191226442357767645e-01,6.925472817182400931e-01,6.654756068811709113e-01,6.383672602637405769e-01,6.117666492231610409e-01,5.862688099750003046e-01,5.656854247089825316e-01,5.155974021255493867e-01,4.707902597852720028e-01,4.272459939689526864e-01,3.825136020389557356e-01,3.279431069866251547e-01,2.465201761672655700e-01,1.343179141530856102e-01,3.314947956515955818e-09,1.035819180064644903e-09,1.306801837560688796e-08,1.215069683206784521e-08,1.128115890507978026e-08,7.752751419220651779e-09,3.120929052198078212e-09,1.569043389142165725e-09,1.079025535588584717e-09,1.506421735622995452e-09,1.570131469101698572e-09,2.718121366078255880e-09,3.330640305930122415e-09,3.144447034041705428e-09,2.049131853222244962e-09,7.341602206660028406e-10,1.205127603624401056e-09,3.908430425221902415e-09,7.503798564483757197e-09,1.167746159211380315e-08,1.609596552981451874e-08
7.824338765971616816e-01,7.681316319191242581e-01,7.528637843216164915e-01,7.359544060884406491e-01,7.170445060847946417e-01,6.959880700465644887e-01,6.728664141084231831e-01,6.480488771814740812e-01,6.219411637661769188e-01,5.950411214626331047e-01,5.679571173289921227e-01,5.412440799305424655e-01,5.155974021249896122e-01,4.949747465943384883e-01,4.449956839211500759e-01,4.004252260514350459e-01,3.568698914124470711e-01,3.089931692221674631e-01,2.387668888333766004e-01,1.342167304769101011e-01,2.755630223494270305e-09,7.839945871373732353e-10,1.207270889635965902e-08,1.072970786246066808e-08,8.713782488902657029e-09,4.070534524669258242e-09,1.494919095887936454e-09,1.057814169591608788e-09,1.569043755869732509e-09,2.216820488081922132e-09,4.489542286285792635e-09,6.051679660318395537e-09,6.888159023231689706e-09,6.891631041597871193e-09,5.822874289724899639e-09,3.340938823607976502e-09,2.995075949715000206e-09,6.628476450684594064e-09,1.097155417474392836e-08,1.575945713275392447e-08,2.067327026803345405e-08
7.002466311163492163e-01,6.945692242064142041e-01,6.830878966428388654e-01,6.701113312320090554e-01,6.556187393269864438e-01,6.392431465007027969e-01,6.205971770573940338e-01,5.995096775781888487e-01,5.761746606900023382e-01,5.509691785436370282e-01,5.245538798664185487e-01,4.975931738198805521e-01,4.707902597914614407e-01,4.449956839202758863e-01,4.242640684853811184e-01,3.745439556652063740e-01,3.302271609192795054e-01,2.859601965511269772e-01,2.279057823679475625e-01,1.309964215111962260e-01,2.178373273948672059e-09,5.217350414885635527e-10,1.076464667202913143e-08,8.856073414016928119e-09,4.988859667190259008e-09,1.229899472661677145e-09,9.953950996788617941e-10,1.494918623341260528e-09,3.120928882219373840e-09,6.253450570593402007e-09,8.570736937592298233e-09,1.021687086261922337e-08,1.121562309637845102e-08,1.148924715324998407e-08,1.080738714517959067e-08,8.736823350419957798e-09,4.384409805484022688e-09,8.600813838815998427e-09,1.364687693864169617e-08,1.855069018384056913e-08,2.340181492321488239e-08
6.039459130414872590e-01,6.018581799910917018e-01,5.987295070177812706e-01,5.928841071929852324e-01,5.823183571872040387e-01,5.703852253646866100e-01,5.570214951610479304e-01,5.416429089836880539e-01,5.235973464891218176e-01,5.027483160153870534e-01,4.792891685930066870e-01,4.538322719447324682e-01,4.272459939734350454e-01,4.004252260548355480e-01,3.745439556652165325e-01,3.535533903825635038e-01,3.043213015303583568e-01,2.601856984298175912e-01,2.119236119157482945e-01,1.272274054124239440e-01,1.616610620261941770e-09,2.580895248410141271e-08,8.864333893845964567e-09,5.795522618215637362e-09,1.116490722527988691e-09,8.933598305560784451e-10,1.229897739252243125e-09,4.070532945022597532e-09,7.752751579093931731e-09,1.045411425041649506e-08,1.248019797784630673e-08,1.398024215771080765e-08,1.501972491958868724e-08,1.557519050859966248e-08,1.549158905816028850e-08,1.439333548008826511e-08,1.138387681607169413e-08,8.883843725467896937e-09,1.408467103223143609e-08,1.962585287040561274e-08,2.409734726909767433e-08
4.958957304938138022e-01,4.959761433707497447e-01,4.956300527886034479e-01,4.947607817611585079e-01,4.934804270771207535e-01,4.883136618732557555e-01,4.787084940055522098e-01,4.682894148150045788e-01,4.568196267142255462e-01,4.429900436343904291e-01,4.261269366245584167e-01,4.058828600013885124e-01,3.825136021184687984e-01,3.568698914172031555e-01,3.302271609116880779e-01,3.043213015307016378e-01,2.828427122863763077e-01,2.342846693383693335e-01,1.898220721454525750e-01,1.221799809066179687e-01,1.108288680821393883e-09,7.982069823367406311e-09,6.291570338022633724e-09,1.262501530752940455e-09,7.579361582800664377e-10,1.116491034315532546e-09,4.988858394706613576e-09,8.713782593899622054e-09,1.128115946067351736e-08,1.313439151868030852e-08,1.453165162598287344e-08,1.563269163479325082e-08,1.652347633261618129e-08,1.722285108759954547e-08,1.767525279933917100e-08,1.770589648018927409e-08,1.680969419174949686e-08,1.324696879822020287e-08,1.253832224746380518e-08,1.749650677316951610e-08,2.240294926186756028e-08
3.789758255254984110e-01,3.799348795694807435e-01,3.806966819031809557e-01,3.812469631110070312e-01,3.815367044504223704e-01,3.814998291262903241e-01,3.813335019128492598e-01,3.791987323294656598e-01,3.709917466994691049e-01,3.631068223997095390e-01,3.539879717367284684e-01,3.426459074929847359e-01,3.279431069927518094e-01,3.089931692160763910e-01,2.859601965266899137e-01,2.601856984270950468e-01,2.342846693378492218e-01,2.121320341973672308e-01,1.645693114103965460e-01,1.129640532095515792e-01,6.908846796703176124e-10,6.998513081726395555e-09,2.349917717171995077e-09,5.926678037227322439e-10,1.262502471737916574e-09,5.795522674394449079e-09,8.856078516325956448e-09,1.072971420450610842e-08,1.215070583955568054e-08,1.352094782904584735e-08,1.493398795567040107e-08,1.608133305462886101e-08,1.700172148561999895e-08,1.771021974204852205e-08,1.817710084641782269e-08,1.830501034228525365e-08,1.773945270128231650e-08,1.686602141306763767e-08,1.418401758012699949e-08,1.410475893009746503e-08,1.849675421759458942e-08
2.558988595596984328e-01,2.570117201189961453e-01,2.579981378047440099e-01,2.589013400012842303e-01,2.596858670862058904e-01,2.604146373640809364e-01,2.610835060637395899e-01,2.616393058784287073e-01,2.619262862438538342e-01,2.618400107837863255e-01,2.585679664286451018e-01,2.527316218435652906e-01,2.465201761719366391e-01,2.387668888308493165e-01,2.279057823715395226e-01,2.119236119037915256e-01,1.898220721354428875e-01,1.645693114115364120e-01,1.414213441339942645e-01,9.486990421278350405e-02,4.961257857296106915e-10,4.767934849530732157e-09,4.034410583389465957e-10,2.349914694109098079e-09,6.291576335404705778e-09,8.864337489537779129e-09,1.076465602565834385e-08,1.207270961917546940e-08,1.306802402485711588e-08,1.390336289884984211e-08,1.462837967407681205e-08,2.147182691669692658e-08,3.223952340025876835e-08,4.271093283418987232e-08,5.104245730409650602e-08,5.508940499318256059e-08,5.160396708708604088e-08,3.477154822791669073e-08,1.548877152794824803e-08,1.392522798716730411e-08,1.480843916478109833e-08
1.286886615709374460e-01,1.294371238865650586e-01,1.299909973203394187e-01,1.304598746387842789e-01,1.308916245795355426e-01,1.313161993621022594e-01,1.317539073185303444e-01,1.322175258104803797e-01,1.327179636030755838e-01,1.332378790771652499e-01,1.336937299216674757e-01,1.340780356225211023e-01,1.343179141561549883e-01,1.342167318796240738e-01,1.309964190753299673e-01,1.272274054124960252e-01,1.221799809065035047e-01,1.129640532112974466e-01,9.486990420489971321e-02,7.071066912059129073e-02,5.974677779962002968e-10,2.080379202241763643e-10,4.767942878622859657e-09,6.998512386261927547e-09,7.982073742523150300e-09,2.580893886463654823e-08,5.217352312715860322e-10,7.839955571061004098e-10,1.035820122842740761e-09,1.274313959720876978e-09,1.496016319166743244e-09,1.700196628424568621e-09,1.887317690845256474e-09,2.056923986150569597e-09,2.206419430323317254e-09,2.329014857435573158e-09,2.409739493339479090e-09,2.417064248924683439e-09,2.283287017315740847e-09,1.837069997934842422e-09,1.153156744718872963e-08
1.666412896578443633e-09,2.522765847029716725e-09,3.303037457372421553e-09,3.966214932001563604e-09,4.480554425138477030e-09,4.829739593029245362e-09,5.017622443368033369e-09,5.047339144157645050e-09,4.927871011609184357e-09,4.672314465697096023e-09,4.296070500457547705e-09,3.828076735156488006e-09,3.314947214524772863e-09,2.755624104406526478e-09,2.178370877542240005e-09,1.616608849872493944e-09,1.108289574853946761e-09,6.908821529196732066e-10,4.961308311616697027e-10,5.974721828734418115e-10,8.082545620880530251e-16,5.974746428758597622e-10,4.961250649873333425e-10,6.908857109519556350e-10,1.108286672145174383e-09,1.616610675761987067e-09,2.178373740793091578e-09,2.755629102400480256e-09,3.314946678981028577e-09,3.828075771889538863e-09,4.296068745833634820e-09,4.672320370437384617e-09,4.927872486779181610e-09,5.047342392211961775e-09,5.017625351984820229e-09,4.829739561012710210e-09,4.480561439794802017e-09,3.966213210850057664e-09,3.303034757723924476e-09,2.522765524802060421e-09,1.666413858397278490e-09
1.153154712310214686e-08,1.837068239527164705e-09,2.283285660963834141e-09,2.417062396836054284e-09,2.409737026702796245e-09,2.329013356464038711e-09,2.206418244908965316e-09,2.056921956119323940e-09,1.887316463360111874e-09,1.700195641526150296e-09,1.496014063789531292e-09,1.274314083671127539e-09,1.035818990077767897e-09,7.839945852048267240e-10,5.217353431857127551e-10,2.580895487991771260e-08,7.982069349181491262e-09,6.998526637907512792e-09,4.767936405062957947e-09,2.080380312463603332e-10,5.974700754642896833e-10,7.071066912059577325e-02,9.486990420156558856e-02,1.129640532105235518e-01,1.221799809071894560e-01,1.272274054119884867e-01,1.309964190748046098e-01,1.342167318802872933e-01,1.343179141104442753e-01,1.340780358257311344e-01,1.336937297030627303e-01,1.332378787955093014e-01,1.327179636039787225e-01,1.322175254323719185e-01,1.317539073752874990e-01,1.313161989628010839e-01,1.308916241988704321e-01,1.304598750121587769e-01,1.299909973650365536e-01,1.294371241590562271e-01,1.286886613737407148e-01
1.480843894141317814e-08,1.392521803687487688e-08,1.548874018804993394e-08,3.477153609741307003e-08,5.160394256970506092e-08,5.508931489262898095e-08,5.104237573642490857e-08,4.271091987827989516e-08,3.223952785590737193e-08,2.147182058723564463e-08,1.462837463136549503e-08,1.390336505380787488e-08,1.306801493521865361e-08,1.207270382883671046e-08,1.076464042995115975e-08,8.864335482439376041e-09,6.291567133513863918e-09,2.349917437244659165e-09,4.034412803836584338e-10,4.767939719416861214e-09,4.961298634748470133e-10,9.486990420472972418e-02,1.414213441339940980e-01,1.645693114115108491e-01,1.898220721330209360e-01,2.119236119203503077e-01,2.279057823694208007e-01,2.387668888327536265e-01,2.465201761700210048e-01,2.527316218474172649e-01,2.585679664277206746e-01,2.618400107860804349e-01,2.619262862455112861e-01,2.616393058776689262e-01,2.610835060638427296e-01,2.604146373641511025e-01,2.596858670863467777e-01,2.589013400029227530e-01,2.579981378048369356e-01,2.570117201196252532e-01,2.558988595593362225e-01
1.849674375140320967e-08,1.410475192644729342e-08,1.418400146961879295e-08,1.686600418291559854e-08,1.773944363871336625e-08,1.830499811741770246e-08,1.817708489356719191e-08,1.771020421243917184e-08,1.700171148743660019e-08,1.608131330277419749e-08,1.493398097012581018e-08,1.352093734595075220e-08,1.215069518422657350e-08,1.072970805447521044e-08,8.856070972261728498e-09,5.795520215225722789e-09,1.262502065764786100e-09,5.926672486112719403e-10,2.349914600395776996e-09,6.998516352597936921e-09,6.908856058506713473e-10,1.129640532113020956e-01,1.645693114113056799e-01,2.121320184963547129e-01,2.342846693385809698e-01,2.601856984284098839e-01,2.859601966283783492e-01,3.089931692495545001e-01,3.279431069908157470e-01,3.426459074855819353e-01,3.539879717329634801e-01,3.631068223905180026e-01,3.709917466934659069e-01,3.791987316848938749e-01,3.813335019111386281e-01,3.814998291054269020e-01,3.815367044623931281e-01,3.812469631064701603e-01,3.806966819067365004e-01,3.799348795732323536e-01,3.789758255316130198e-01
2.240294408369575980e-08,1.749649486677830627e-08,1.253831353971321767e-08,1.324694987934419170e-08,1.680968090440139710e-08,1.770586917640128938e-08,1.767522982652500044e-08,1.722282874194324655e-08,1.652345675923522435e-08,1.563266719201875749e-08,1.453163812136532031e-08,1.313438112393003178e-08,1.128115576369790192e-08,8.713784066528164778e-09,4.988857567704945832e-09,1.116490663074587305e-09,7.579361582799037933e-10,1.262502718746355516e-09,6.291570841861314409e-09,7.982082373715333230e-09,1.108294213056364993e-09,1.221799809059996716e-01,1.898220721132467259e-01,2.342846693388234147e-01,2.828426936504449540e-01,3.043213015304999658e-01,3.302271609171496536e-01,3.568698914170935765e-01,3.825136020673636228e-01,4.058828602201132174e-01,4.261269366017955140e-01,4.429900436287979582e-01,4.568196267453076276e-01,4.682894148244354793e-01,4.787084940753625339e-01,4.883136604743234521e-01,4.934804273159632548e-01,4.947607817365169414e-01,4.956300529108365605e-01,4.959761433886881732e-01,4.958957304819879286e-01
2.409733557786471803e-08,1.962584603339562760e-08,1.408466376326979640e-08,8.883838634016380117e-09,1.138386234869886593e-08,1.439331522660669930e-08,1.549157645808741979e-08,1.557518406322239485e-08,1.501971259851312551e-08,1.398022407066191579e-08,1.248018857505921957e-08,1.045410623727868725e-08,7.752743690197144796e-09,4.070528969392498465e-09,1.229898109998572824e-09,8.933589423776863521e-10,1.116490925631533397e-09,5.795520243315213020e-09,8.864335754364780120e-09,2.580896039738556363e-08,1.616609944410542128e-09,1.272274054338216887e-01,2.119236119053444778e-01,2.601856984279408702e-01,3.043213015308391944e-01,3.535533695223410655e-01,3.745439556648701429e-01,4.004252260543051944e-01,4.272459939836756870e-01,4.538322719427185792e-01,4.792891684893587079e-01,5.027483160358291459e-01,5.235973464893419749e-01,5.416429089511667350e-01,5.570214951867136222e-01,5.703852250936721768e-01,5.823183570008045873e-01,5.928841090768965927e-01,5.987295071313032402e-01,6.018581763302245369e-01,6.039459099177967305e-01
2.340180633654205634e-08,1.855067409378043442e-08,1.364686119931050704e-08,8.600805293809915843e-09,4.384399430339042330e-09,8.736812786519009706e-09,1.080737646517267171e-08,1.148923258938449428e-08,1.121561568590287291e-08,1.021685965765594752e-08,8.570735602661552429e-09,6.253441968235199983e-09,3.120923811330865598e-09,1.494917819463096143e-09,9.953942115004420939e-10,1.229897675318708705e-09,4.988856159556557916e-09,8.856072049805510643e-09,1.076464774699596968e-08,5.217354429570265058e-10,2.178375140936419677e-09,1.309964190744266344e-01,2.279057823693936280e-01,2.859601965833619142e-01,3.302271609129114327e-01,3.745439556647324197e-01,4.242640460572453809e-01,4.449956839202983128e-01,4.707902597930310185e-01,4.975931738162911455e-01,5.245538799225900606e-01,5.509691785541838138e-01,5.761746607186989388e-01,5.995096776918932280e-01,6.205971772118304974e-01,6.392431469509697317e-01,6.556187390981529362e-01,6.701113313047893927e-01,6.830878968361997483e-01,6.945692241220270402e-01,7.002466309382889831e-01
2.067325362128208727e-08,1.575945545227983496e-08,1.097154757795779095e-08,6.628465212901566706e-09,2.995072144259364006e-09,3.340932339075453242e-09,5.822861816595683318e-09,6.891625237748450360e-09,6.888150169621299937e-09,6.051671776519659202e-09,4.489536912060087810e-09,2.216816788127884484e-09,1.569043256727298615e-09,1.057813392435497341e-09,1.494917284855227104e-09,4.070527629136196787e-09,8.713779812827564985e-09,1.072970831154834177e-08,1.207270769597466892e-08,7.839953361976970223e-10,2.755630265703667417e-09,1.342167318794036668e-01,2.387668888342905360e-01,3.089931692117631745e-01,3.568698914283252588e-01,4.004252260517487394e-01,4.449956839196906322e-01,4.949747232061900704e-01,5.155974021253154627e-01,5.412440799289137683e-01,5.679571172447654970e-01,5.950411214196522636e-01,6.219411637976489660e-01,6.480488771074489618e-01,6.728664141750388961e-01,6.959880701134188996e-01,7.170445057758151330e-01,7.359544062960693411e-01,7.528637840788728885e-01,7.681316314599994088e-01,7.824338771877736853e-01
